Дата;Клиент;ID клиента;Кампания;ID кампании;Запись;ID записи;Потрачено, руб.;Выполненные заявки;Переходы по ссылкам; Вступления; Охват; Охват подписчиков;Отметки «Нравится»;Поделилось;Комментарии
2023-12-01;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_2;4704240;342;1;0;0;6395;6395;3;0;0
2023-12-01;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_6;4704247;1714;1;3;0;22870;22280;13;0;5
2023-12-01;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_59;4706057;514;1;4;0;7025;6867;23;0;0
2023-12-01;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_3;4704241;411;1;1;0;3741;3543;5;0;0
2023-12-01;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_33;4708112;257;1;1;0;2553;2452;4;0;1
2023-12-01;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_78;4708323;1371;1;1;0;5583;5542;6;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_55;4693232;1200;1;5;0;4225;3642;5;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_2;4783568;342;1;2;0;6849;6833;7;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_72;4784538;600;1;11;0;5673;5673;63;0;1
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_77;4784528;1028;1;3;0;1959;1874;4;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_32;4746937;342;1;0;0;2324;2259;1;0;1
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_15;4746928;634;1;2;0;5141;5128;2;0;1
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_9;4746924;171;1;3;0;2004;1927;0;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_61;4758752;1200;1;2;0;11751;11671;6;0;2
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_17;4746954;514;1;2;0;8368;7640;10;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_60;4706058;514;1;1;0;5489;5243;2;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_85;4723502;498;1;3;0;7938;7938;3;0;2
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_89;4723507;1388;1;3;0;6272;6160;22;0;1
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_43;4704320;685;1;0;0;3276;3022;0;0;1
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_57;4706052;428;1;5;0;6403;6336;6;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_22;4708101;462;1;0;0;2610;2586;3;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_5;4708084;245;1;9;0;6602;6347;6;0;3
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_3;4708082;411;1;1;0;5029;4931;6;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_73;4708317;360;1;1;0;3250;3016;8;0;1
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_46;4704326;377;1;0;0;2176;2081;0;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_42;4708121;1200;1;3;0;3341;3179;1;0;0
2023-12-02;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_48;4708127;1371;1;24;0;14086;13741;8;1;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_49;4693223;428;1;2;0;2018;1563;3;1;1
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_47;4693221;1028;1;6;0;2363;2289;3;0;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_62;4701679;1714;1;1;0;7206;6562;6;0;4
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_60;4746973;514;1;0;0;6001;5868;3;0;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_54;4746969;1431;1;2;0;9948;9253;13;0;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_91;4747008;445;1;5;0;2577;2507;62;0;2
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_87;4746983;857;1;0;0;14095;13633;0;0;2
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_67;4746976;257;1;0;0;1250;1198;9;0;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_59;4746992;514;1;3;0;6092;5956;26;0;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_57;4746990;428;1;1;0;7391;7211;4;0;1
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_22;4746958;462;1;2;0;5332;5322;6;0;1
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_10;4746950;462;1;8;0;7097;6661;1;0;2
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_63;4708307;600;1;3;0;12328;12057;12;1;0
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_58;4706054;600;1;2;0;10042;10042;5;0;1
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_93;4723525;857;1;5;0;6376;5965;6;7;2
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_15;4708094;634;1;8;0;3466;3436;1;0;1
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_17;4708096;514;1;10;0;9599;8672;8;0;1
2023-12-03;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_78;4708323;1371;1;4;0;12012;11940;11;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_17;4708096;514;1;3;0;9431;8565;6;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_61;4708305;1200;1;3;0;7553;7455;3;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_55;4708134;1200;1;5;0;4705;4057;2;0;2
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_91;4723520;445;1;1;0;2116;2001;18;0;2
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_87;4723504;857;1;2;0;11260;11013;3;0;6
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_43;4704320;685;1;1;0;6494;6364;2;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_2;4704240;342;1;0;0;5315;5296;3;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_9;4708088;171;1;3;0;1779;1733;17;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_73;4708317;360;1;5;0;4649;4354;13;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_42;4708121;1200;1;4;0;7519;7193;2;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_58;4693236;600;1;3;0;8273;8273;2;0;1
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_89;4746984;1388;1;3;0;5735;5702;11;0;2
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_5;4746921;245;1;3;0;7195;6964;1;0;8
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_3;4746920;411;1;3;0;3494;3237;11;0;0
2023-12-04;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_46;4746964;377;1;1;0;2956;2800;3;0;1
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_20;4708099;342;1;0;0;2959;2869;2;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_84;4723501;428;1;0;0;4122;4084;2;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_67;4708311;257;1;2;0;1030;983;6;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_66;4708278;1200;1;1;0;7501;7262;3;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_46;4708124;257;1;2;0;3884;3884;1;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_33;4704302;257;1;0;0;1154;1091;2;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_32;4746960;342;1;0;0;3002;2934;5;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_15;4746952;634;1;4;0;3071;2962;1;0;1
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_61;4701678;1200;1;2;0;7911;7768;4;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_10;4649555;462;1;7;0;6892;6784;2;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_3;4746946;411;1;5;0;5513;5261;29;1;1
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_48;4746943;1371;1;15;0;9747;9088;1;0;0
2023-12-05;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_16;4649568;1028;1;2;0;14986;14884;6;0;2
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_102;4730364;1714;1;13;0;3215;3181;9;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_108;4749907;341;1;1;0;1298;1284;1;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_89;4747005;1388;1;6;0;7635;7418;55;0;5
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_87;4723527;857;1;4;0;10762;10347;3;0;4
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_46;4746941;377;1;5;0;2257;2204;0;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_60;4693238;514;1;1;0;6145;6046;1;0;1
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_49;4693223;428;1;2;0;1870;1418;1;1;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_78;4758759;1371;1;4;0;5708;5708;5;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_20;4746932;342;1;1;0;6650;6636;6;0;1
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_77;4784540;1028;1;6;0;2330;2253;5;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_72;4784523;600;1;3;0;3670;3630;17;0;1
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_58;4746991;600;1;6;0;13404;13113;13;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_57;4693235;428;1;1;0;5781;5742;2;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_93;4723497;857;1;3;0;3293;3031;4;6;1
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_85;4723502;498;1;1;0;4557;4557;1;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_32;4708111;342;1;0;0;2381;2306;1;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_47;4708126;1028;1;2;0;2275;2205;3;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_55;4706048;1200;1;9;0;6606;5760;5;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_22;4704282;462;1;1;0;4785;4607;6;0;0
2023-12-06;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_42;4704318;1200;1;3;0;7877;7834;2;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_96;4730341;171;1;8;0;8852;7789;21;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_93;4746987;857;1;2;0;3402;3313;2;5;1
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_91;4746986;514;1;2;0;2054;1879;16;0;1
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_73;4746978;360;1;0;0;3173;2973;8;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_67;4746976;257;1;2;0;2388;2302;13;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_66;4746996;1200;1;1;0;7520;7351;1;0;1
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_33;4746938;257;1;4;0;3212;3189;4;0;2
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_17;4649569;514;1;6;0;7010;5944;8;0;3
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_54;4706046;1602;1;5;0;10925;10589;17;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_6;4704247;1714;1;6;0;18788;18528;4;0;2
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_59;4706057;514;1;3;0;8774;8673;20;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_9;4708088;171;1;5;0;2369;2339;4;0;1
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_72;4708290;600;1;1;0;4055;4055;10;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_61;4708305;1200;1;1;0;10028;9832;10;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_10;4704255;462;1;8;0;7070;6912;3;0;0
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_3;4704241;411;1;2;0;4692;4346;10;0;1
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_48;4704329;1371;1;7;0;9018;8491;1;0;8
2023-12-07;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_16;4708095;1028;1;1;0;4501;4370;2;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_102;4723929;1714;1;12;0;3289;3275;10;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_89;4723493;1388;1;5;0;5824;5672;6;0;2
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_87;4723491;857;1;4;0;12874;12792;0;0;3
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_46;4704326;377;1;5;0;2790;2740;0;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_60;4708139;514;1;3;0;7559;7505;7;1;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_63;4708307;600;1;1;0;7788;7788;7;0;1
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_78;4708298;1371;1;4;0;6834;6803;5;0;1
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_20;4708099;342;1;1;0;3986;3986;4;0;1
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_58;4708137;600;1;1;0;11716;11649;3;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_57;4706052;428;1;1;0;4944;4708;4;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_15;4704272;634;1;3;0;4339;4206;2;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_108;4730378;341;1;2;0;3872;3803;2;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_77;4784528;1028;1;3;0;1862;1771;6;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_96;4747010;171;1;1;0;6738;5815;39;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_85;4708635;498;1;2;0;8293;8270;5;0;2
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_49;4693223;428;1;1;0;1444;1130;1;1;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_9;4746924;171;1;2;0;2236;2189;13;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_32;4746960;342;1;0;0;2748;2681;4;1;1
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_72;4784538;600;1;8;0;5351;5337;55;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_55;4693232;1200;1;5;0;4178;3873;5;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_22;4746958;462;1;0;0;3153;3021;3;0;0
2023-12-08;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_42;4758756;1200;1;1;0;6837;6745;4;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_93;4723525;857;1;1;0;2896;2652;1;6;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_66;4708310;1200;1;2;0;7070;6960;4;0;2
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_9;4708088;171;1;1;0;1835;1835;5;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_67;4708311;257;1;1;0;854;828;7;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t3.1_k11 group_17;4704275;514;1;5;0;7302;5757;8;0;1
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_91;4747008;514;1;6;0;2566;2486;37;0;1
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_73;4746999;360;1;3;0;2289;2135;13;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_54;4746969;1602;1;4;0;8189;7548;8;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_59;4746992;514;1;3;0;5654;5627;20;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_20;4746932;342;1;1;0;4384;4335;4;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_72;4784523;600;1;4;0;4808;4808;16;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_58;4746971;600;1;3;0;9299;9296;6;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t3.1_k5 group_10;4746950;462;1;12;0;15892;15484;10;0;0
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.3_k3 group_3;4746920;411;1;8;0;4772;4363;14;0;1
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_48;4693222;1371;1;18;0;11089;10668;2;0;10
2023-12-09;857-69 ЮЛ Show Class Маркет Orange;2003666397;Сонрайтинг;1319795;t1.1_k1 group_16;4649568;1028;1;2;0;4666;4274;0;0;0
2023-12-10;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_85;4723488;498;1;1;0;4371;4371;1;0;2
2023-12-10;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_54;4708133;1602;1;2;0;10187;9854;6;0;0
2023-12-10;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_62;4708272;1714;1;3;0;11801;11324;4;0;0
2023-12-10;857-69 ЮЛ Show Class Маркет Orange;2003666397;Открытый урок;1326682;t6.3_k31 group_59;4708138;514;1;2;0;7573;7452;5;0;0
